Latitude,Longitude,Elevation
43.88494000,-79.9334300,421.0
43.88501000,-79.9333600,420.0
43.88536000,-79.9329600,419.0
43.88572000,-79.9325500,420.0
43.88607000,-79.9321500,421.0
43.88643000,-79.9317400,421.0
43.88678000,-79.9313400,419.0
43.88711000,-79.9309600,420.0
43.88741000,-79.9306200,421.0
43.88768000,-79.9302300,421.0
43.88830000,-79.9297400,427.0
43.88909000,-79.9287500,426.0
43.88964000,-79.9280900,427.0
43.88969000,-79.9279400,427.0
43.88950000,-79.9275400,426.0
43.88841000,-79.9262200,427.0
43.88773000,-79.9253400,426.0
43.88688000,-79.9241800,433.0
43.88668000,-79.9241000,436.0
43.88666000,-79.9239300,437.0
